//==============================================================================================================================================//																																																											
//	MuDevs.com                                                                                                                                  																																																										
//	Season: S20.2-1                                                                                                                             																																																										
//	Update: Apr/22/2025                                                                                                                         																																																										
//	Editor: OMEGA 																																																										
//==============================================================================================================================================//																																																											
//ID	Name	Lvl	Dmg	Mana	BP	Range	Delay	ReqEne	ReqStr	ReqDex	ReqComd	ReqVity	Element	TypeEle	UseType	Brand	KillCount	ReqStatus0	ReqStatus1	ReqStatus2	DW	DK	FE	MG	DL	SU	RF	GL	RW	SL	GC	KM	LM	IK	AL	Rank	Group	ReqMLevelPoint	Stamina	SD	Duration	IconNumber	SkillType	WeaponSkill	isDamage	BuffIndexTarget	Target	TargetArea	ObstacleTarget	ChasingWithinRange	Vehicle	CheckEquipment	DivisionStat0	DivisionValue0	DivisionStat1	DivisionValue1	ImprintValue	AddDamage	DamageClassification
587	"Tăng Phòng Thủ"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	240	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
588	"Tăng Tốc Độ Hồi AG"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	241	1	0	0	0	10	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
589	"Tăng Kháng Băng"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	242	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
590	"Giảm Độ Bền (3)"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	243	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
591	"Tăng Tỷ Lệ Phòng Thủ Thành Công"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	244	1	0	0	0	13	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
592	"Kích Hoạt Bất Tử"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	245	1	0	0	0	14	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
593	"Tăng Phòng Thủ Set"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	246	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
594	"Báo Thù"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	247	1	0	0	0	16	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
595	"Tăng Năng Lượng"	0	36	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	248	1	0	0	0	17	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
596	"Tăng Thể Lực"	0	36	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	249	1	0	0	0	18	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
597	"Tăng Nhanh Nhẹn"	0	36	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	250	1	0	0	0	19	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
598	"Tăng Sức Mạnh"	0	36	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	251	1	0	0	0	20	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
599	"Tăng Tỷ Lệ Đánh Trúng"	0	13	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	252	1	0	0	0	25	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
600	"Tăng HP Tối Đa"	0	34	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	253	1	0	0	0	34	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
601	"Tăng Mana Tối Đa"	0	34	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	254	1	0	0	0	38	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
602	"Tăng AG Tối Đa"	0	37	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	255	1	0	0	0	41	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
603	"Tăng Tỷ Lệ Tấn Công PvP"	0	31	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	256	1	0	0	0	47	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
604	"Giảm Mana"	0	18	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	257	1	0	0	0	57	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
605	"Hồi SD Khi Diệt Quái"	0	11	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	258	1	0	0	0	58	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
606	"Hồi HP Khi Diệt Quái"	0	6	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	4	259	1	0	0	0	59	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
607	"Tăng Sát Thương Tối Thiểu"	0	22	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	260	1	0	0	0	61	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
608	"Hồi Mana Khi Diệt Quái"	0	6	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	5	261	1	0	0	0	62	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
609	"Tăng Sát Thương Tối Đa"	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	262	1	0	0	0	64	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
610	"Tăng Tỷ Lệ Sát Thương Chí Mạng"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	6	263	1	0	0	0	66	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
611	"Hồi Đầy Mana"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	264	1	0	0	0	67	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
612	"Hồi Đầy HP"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	265	1	0	0	0	68	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
613	"Tăng Tỷ Lệ Sát Thương Excellent"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	266	1	0	0	0	69	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
614	"Tăng Tỷ Lệ Sát Thương Gấp Đôi"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	267	1	0	0	0	70	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
615	"Tăng Tỷ Lệ Bỏ Qua Phòng Thủ"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	268	1	0	0	0	71	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
616	"Hồi Đầy SD"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	269	1	0	0	0	72	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
617	"Tăng Tỷ Lệ Sát Thương Gấp Ba"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	270	1	0	0	0	73	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
618	"Phép Bảo Hộ"	0	0	30	0	0	60000	0	0	0	0	0	0	0	5	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	2	1	0	0	0	0	-1	-1	-1	-1	100	0	0
619	"Phép Hạn Chế"	0	0	30	0	3	60000	0	0	0	0	0	0	0	5	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	-1	-1	-1	-1	100	0	0
620	"Phép Truy Kích"	0	0	30	0	0	120000	0	0	0	0	0	0	0	5	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	-1	-1	-1	-1	100	0	0
621	"Đốt Khiên"	0	0	30	0	3	60000	0	0	0	0	0	0	0	5	0	0	0	0	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	-1	-1	-1	100	0	0
623	"Khiên Bảo Hộ"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	8	271	1	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
624	"Chặn Vũ Khí"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	3	0	8	272	1	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
625	"Chặn Khiên"	0	39	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	9	273	1	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
626	"Giáp Thép"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	3	0	9	274	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
627	"Tinh Thần Kiên Cường"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	9	275	1	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
628	"Hút HP"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	3	0	7	276	1	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
629	"Hút Khiên"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	3	0	9	277	1	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
630	"Tinh Thần Chiến Đấu"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	0	0	0	3	0	8	278	1	0	0	0	330	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
631	"Lao Tới"	0	178	200	200	7	1000	0	0	0	0	0	6	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	8	279	10	0	0	0	331	0	0	0	0	0	0	0	0	0	0	1	100	-1	-1	150	0	0
634	"Khiên Bảo Hộ"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	3	0	3	8	281	1	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
635	"Chặn Vũ Khí"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	3	0	3	8	282	1	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
636	"Chặn Khiên"	0	39	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	3	0	3	9	283	1	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
637	"Giáp Thép"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	3	0	3	9	284	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
638	"Tinh Thần Kiên Cường"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	3	0	3	9	285	1	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
639	"Hút HP"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	3	0	3	7	286	1	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
640	"Hấp Thụ SD"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	3	0	3	9	287	1	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
641	"Tăng Sức Mạnh Đại Pháp Thuật"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	3	0	3	8	288	1	0	0	0	341	0	0	2	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
642	"Ảo Ảnh"	0	0	1000	300	6	120000	0	0	0	0	0	0	-1	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	3	9	289	10	0	0	60	342	4	0	0	0	1	1	2	1	0	0	-1	-1	-1	-1	100	0	0
643	"Khiên Bảo Hộ"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	8	290	1	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
644	"Chặn Vũ Khí"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	8	291	1	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
645	"Chặn Khiên"	0	39	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9	292	1	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
646	"Giáp Thép"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9	293	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
647	"Tinh Thần Kiên Cường"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9	294	1	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
648	"Hút HP"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	7	295	1	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
649	"Hấp Thụ SD"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9	296	1	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
650	"Xạ Thủ"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	8	297	1	0	0	0	350	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
651	"Bước Bóng Tối"	0	0	150	100	5	3000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9	298	10	0	0	0	351	5	0	0	0	1	1	2	1	0	0	-1	-1	-1	-1	100	0	0
652	"Né Tránh"	0	0	200	200	0	60000	0	0	0	0	0	0	-1	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	9	299	10	0	0	7	352	1	0	0	214	2	1	2	1	0	0	-1	-1	-1	-1	100	0	0
653	"Khiên Bảo Hộ"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	300	1	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
654	"Chặn Vũ Khí"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	301	1	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
655	"Chặn Khiên"	0	39	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9	302	1	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
656	"Giáp Thép"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9	303	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
657	"Tinh Thần Kiên Cường"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9	304	1	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
658	"Hút HP"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	7	305	1	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
659	"Hấp Thụ SD"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	9	306	1	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
660	"Nỗi Đau Lời Nguyền"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	8	307	1	0	0	0	360	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
663	"Khiên Bảo Hộ"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	8	309	1	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
664	"Chặn Vũ Khí"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	8	310	1	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
665	"Chặn Khiên"	0	39	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	9	311	1	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
666	"Giáp Thép"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	9	312	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
667	"Tinh Thần Kiên Cường"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	9	313	1	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
668	"Hút HP"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	7	314	1	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
669	"Hấp Thụ SD"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	9	315	1	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
670	"Khiên Bảo Hộ"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	316	1	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
671	"Chặn Vũ Khí"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	8	317	1	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
672	"Chặn Khiên"	0	39	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	318	1	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
673	"Giáp Thép"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	319	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
674	"Tinh Thần Kiên Cường"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	320	1	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
675	"Hút HP"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	7	321	1	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
676	"Hấp Thụ SD"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	9	322	1	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
677	"Khiên Bảo Hộ"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	323	1	0	0	0	323	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
678	"Chặn Vũ Khí"	0	2	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	8	324	1	0	0	0	324	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
679	"Chặn Khiên"	0	39	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	325	1	0	0	0	325	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
680	"Giáp Thép"	0	35	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	326	1	0	0	0	326	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
681	"Tinh Thần Kiên Cường"	0	1	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	327	1	0	0	0	327	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
682	"Hút HP"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	328	1	0	0	0	328	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
683	"Hấp Thụ SD"	0	3	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	9	329	1	0	0	0	329	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
684	"Tăng Hấp Thụ Áo Choàng Siêu Việt"	0	38	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	8	330	1	0	0	0	384	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
685	"Tăng Phòng Thủ Áo Choàng Siêu Việt"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	8	331	1	0	0	0	385	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
686	"Tăng Tấn Công Áo Choàng Siêu Việt"	0	17	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	9	332	1	0	0	0	386	0	0	0	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
687	"Cường Hóa Spin Step"	83	3	14	0	2	500	0	0	150	0	0	6	-1	4	271	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	333	1	0	0	0	387	0	0	1	0	0	0	0	0	0	4	2	-1	-1	-1	100	0	0
688	"Cường Hóa Harsh Strike"	74	4	14	0	3	500	0	150	0	0	0	6	-1	4	276	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	334	1	0	0	0	388	0	0	1	0	0	0	0	0	0	0	1	30	-1	-1	110	0	0
689	"Tinh Thông Vũ Khí"	0	22	0	0	0	0	0	0	0	0	0	0	-1	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	3	335	1	0	0	0	389	0	0	1	0	0	0	0	0	0	0	-1	-1	-1	-1	100	0	0
